Name_station,EVAPO,FF,INS,RR,"TT, moy. des max","TT, moy. des min",UMAX,UMIN,Date
tamba,4.2,3.3,7.9,70.1,34.6,25.2,90.4,66.2,2019-06-01
tamba,2.9,3.3,7.5,62.4,33.0,24.5,92.2,70.5,2019-07-01
tamba,2.9,3.3,7.5,279.3,33.0,24.5,92.2,70.5,2019-08-01
tamba,1.7,2.3,5.5,128.4,32.7,23.3,93.6,61.4,2019-09-01
tamba,2.8,2.8,8.1,113.8,35.4,23.0,91.8,45.0,2019-10-01
tamba,6.4,3.0,7.8,0.0,39.2,22.0,64.8,15.2,2019-11-01
tamba,8.0,3.2,9.3,0.0,37.7,19.1,34.8,8.1,2019-12-01
tamba,10.38,3.9,6.9,0.0,35.4,18.7,24.87,7.26,2020-01-01
tamba,12.48,3.6,8.9,0.0,39.8,22.0,25.17,5.34,2020-02-01
tamba,12.38,3.1,5.2,0.0,40.8,23.6,30.9,6.65,2020-03-01
tamba,12.33,3.3,9.9,1.6,42.5,27.5,45.47,11.9,2020-04-01
tamba,3.6,3.4,4.88,0.0,41.9,27.8,51.74,17.23,2020-05-01
tamba,8.6,3.3,3.76,97.9,38.0,26.9,72.17,33.87,2020-06-01
tamba,2.93,2.9,3.83,206.0,33.9,24.8,89.19,54.52,2020-07-01
tamba,2.16,2.8,5.6,169.4,32.6,24.1,88.871,42.1,2020-08-01
tamba,1.53,2.3,6.4,346.6,33.13,23.15,95.27,61.43,2020-09-01
tamba,3.6,3.0,7.8,70.0,33.9,22.1,88.871,42.1,2020-10-01
tamba,3.6,3.0,7.8,0.1,33.9,22.1,88.871,42.1,2020-11-01
tamba,3.6,3.0,7.8,0.1,33.9,22.1,88.871,42.1,2020-12-01
thies,3.6,2.1,7.8,6.7,29.625,16.593,70.871,25.0,1990-01-01
thies,3.6,2.3,7.8,0.0,36.846,18.425,71.321,16.535,1990-02-01
thies,3.6,1.8,7.8,0.0,36.0,20.1,75.0,42.1,1990-03-01
thies,3.6,2.3,7.8,0.0,31.703,18.25,81.0,34.366,1990-04-01
thies,3.6,1.8,7.8,0.0,34.067,19.677,87.645,34.161,1990-05-01
thies,3.6,2.2,7.8,4.0,32.843,21.66,93.0,44.166,1990-06-01
thies,3.6,1.6,7.8,80.0,32.538,23.316,91.354,53.677,1990-07-01
thies,3.6,1.4,7.8,158.5,32.358,23.274,96.0,58.741,1990-08-01
thies,3.6,1.1,7.8,130.0,33.586,23.676,96.266,58.733,1990-09-01
thies,3.6,1.1,7.8,25.3,34.461,23.554,96.935,48.838,1990-10-01
thies,3.6,1.1,7.8,0.0,34.643,20.056,91.733,24.966,1990-11-01
thies,3.6,1.0,7.8,0.0,32.887,17.083,78.193,19.225,1990-12-01
thies,5.2,2.6,5.3,0.5,31.2,17.5,81.419,28.354,1991-01-01
thies,6.7,2.5,8.8,0.0,32.3,17.207,80.321,22.678,1991-02-01
thies,5.9,3.2,9.6,0.0,32.2,17.119,90.354,30.871,1991-03-01
thies,5.9,3.8,10.7,0.0,33.4,17.926,92.266,32.033,1991-04-01
thies,4.5,3.6,9.5,0.0,31.9,18.78,92.548,39.451,1991-05-01
thies,3.9,3.2,8.4,22.6,33.4,21.57,91.533,42.866,1991-06-01
thies,3.0,3.2,6.4,21.3,33.0,23.48,91.58,51.967,1991-07-01
thies,2.7,3.1,6.7,89.5,33.1,23.816,94.032,56.0,1991-08-01
thies,2.1,2.2,6.7,133.3,33.4,23.706,96.966,57.3,1991-09-01
thies,3.6,2.4,8.1,67.9,36.1,22.829,96.806,39.29,1991-10-01
thies,5.6,1.9,7.7,0.0,36.3,20.233,90.8,20.833,1991-11-01
thies,5.7,2.4,6.3,0.0,33.5,18.774,84.193,25.225,1991-12-01
thies,5.3,2.6,7.9,0.0,33.0,15.6,88.0,26.0,1992-01-01
thies,4.7,3.4,7.7,5.9,30.3,16.9,89.0,36.0,1992-02-01
thies,8.3,4.1,7.7,0.0,35.2,17.419,71.0,17.322,1992-03-01
thies,5.8,4.5,8.6,0.0,32.3,17.256,84.0,34.866,1992-04-01
thies,5.2,3.6,7.0,0.0,33.6,20.093,90.0,41.741,1992-05-01
thies,4.3,3.7,6.7,0.0,34.3,22.176,90.0,41.166,1992-06-01
thies,3.2,3.5,7.5,46.0,32.7,22.56,92.066,53.966,1992-07-01
thies,2.8,2.6,6.7,130.7,33.0,23.496,92.548,52.935,1992-08-01
thies,1.9,1.9,7.1,109.1,32.9,23.116,97.366,56.633,1992-09-01
thies,4.7,2.2,8.8,9.3,35.4,21.848,95.193,38.677,1992-10-01
thies,6.2,2.2,6.3,0.0,35.6,19.976,86.833,25.633,1992-11-01
thies,5.4,2.2,7.8,1.2,33.0,17.377,87.193,20.645,1992-12-01
thies,7.1,2.4,7.8,0.0,31.671,17.767,63.774,16.516,1993-01-01
thies,7.4,3.6,7.8,2.7,32.9,17.339,73.214,19.857,1993-02-01
thies,6.5,3.8,7.8,0.0,33.387,17.503,82.838,25.806,1993-03-01
thies,5.9,4.1,7.8,0.0,32.926,19.24,87.6,30.2,1993-04-01
thies,5.9,4.1,7.8,0.0,33.387,20.151,82.483,35.193,1993-05-01
thies,4.2,3.4,7.8,0.0,34.136,22.506,89.833,41.1,1993-06-01
thies,3.5,3.3,7.8,81.1,33.448,23.564,89.806,49.677,1993-07-01
thies,2.5,3.0,7.8,81.1,33.119,23.706,93.129,56.387,1993-08-01
thies,2.1,2.8,7.8,140.1,33.336,23.793,95.233,59.033,1993-09-01
thies,3.6,2.4,7.8,0.9,34.861,22.771,93.806,43.645,1993-10-01
thies,6.2,1.8,7.8,0.0,33.283,19.956,78.0,24.833,1993-11-01
thies,7.4,2.8,7.8,0.0,32.974,17.49,70.0,14.58,1993-12-01
thies,7.6,2.6,8.1,0.0,30.903,14.848,75.806,11.258,1994-01-01
thies,8.8,2.5,7.6,0.0,35.014,17.167,63.714,9.3571,1994-02-01
thies,7.7,3.2,8.2,0.3,34.158,17.932,78.193,20.548,1994-03-01
thies,7.0,3.8,9.4,0.0,32.543,18.946,84.433,27.733,1994-04-01
thies,5.1,3.6,8.7,0.0,32.658,19.551,89.032,36.193,1994-05-01
thies,3.8,3.2,8.9,10.3,33.286,22.096,88.9,45.933,1994-06-01
thies,3.4,3.2,7.8,33.6,32.89,23.309,86.871,52.709,1994-07-01
thies,2.0,3.1,6.2,242.5,31.519,23.393,92.064,65.0,1994-08-01
thies,1.9,2.2,7.5,131.2,32.053,23.29,93.4,62.966,1994-09-01
thies,3.5,2.4,8.9,6.0,34.158,22.312,93.064,43.483,1994-10-01
thies,5.2,1.9,8.0,0.0,36.326,19.74,90.0,23.133,1994-11-01
thies,7.1,2.4,7.5,0.0,34.096,17.612,74.612,17.806,1994-12-01
thies,7.9,2.6,8.3,0.0,33.135,15.725,76.0,9.6129,1995-01-01
thies,8.1,3.4,8.2,0.1,34.85,17.746,74.321,14.107,1995-02-01
thies,5.5,4.1,9.4,0.0,31.19,17.225,88.516,30.258,1995-03-01
thies,5.1,4.5,10.6,0.0,30.983,17.556,90.733,33.833,1995-04-01
thies,4.5,3.6,10.1,0.0,33.064,20.196,92.064,39.967,1995-05-01
thies,4.0,3.7,8.0,16.0,33.906,22.216,90.633,38.933,1995-06-01
thies,3.6,3.5,7.9,47.2,34.225,24.477,88.516,46.935,1995-07-01
thies,8.2,2.6,7.3,216.1,32.487,23.816,92.548,59.354,1995-08-01
thies,1.9,1.9,7.1,169.1,32.683,23.56,93.633,56.0,1995-09-01
thies,3.1,2.2,8.3,44.3,34.558,22.425,96.193,41.354,1995-10-01
thies,5.3,2.2,8.2,0.0,37.07,18.44,97.066,20.4,1995-11-01
thies,4.3,2.2,7.4,0.0,31.525,17.341,89.935,31.387,1995-12-01
thies,6.1,2.7,7.8,0.0,34.722,15.3,87.419,23.774,1996-01-01
thies,6.9,3.2,7.8,0.0,34.572,17.431,80.551,17.793,1996-02-01
thies,6.1,2.8,7.8,0.0,32.987,17.538,85.58,25.709,1996-03-01
thies,5.9,3.6,7.8,0.0,34.296,18.6,90.0,29.7,1996-04-01
thies,5.1,3.5,7.8,0.0,34.751,20.725,83.483,31.903,1996-05-01
thies,3.9,3.1,7.8,6.3,33.513,22.546,91.633,44.133,1996-06-01
thies,3.6,2.5,7.8,86.2,34.071,23.732,87.483,46.387,1996-07-01
thies,3.4,1.8,7.8,103.4,32.658,23.551,92.096,56.387,1996-08-01
thies,3.0,0.9,7.8,175.0,32.196,23.2,93.4,58.066,1996-09-01
thies,3.4,1.4,7.8,18.5,35.238,22.625,95.161,40.741,1996-10-01
thies,6.2,1.3,7.8,0.0,36.186,18.373,87.766,17.1,1996-11-01
thies,6.3,1.8,7.8,0.0,33.49,17.258,83.354,16.838,1996-12-01
thies,6.3,3.1,8.6,0.0,32.7,17.325,79.967,20.935,1997-01-01
thies,9.2,3.0,8.1,0.0,37.8,18.917,63.857,9.25,1997-02-01
thies,7.7,3.6,8.3,0.0,34.08,19.022,70.774,23.354,1997-03-01
thies,5.8,3.5,9.5,0.0,33.39,18.096,89.2,29.433,1997-04-01
thies,5.2,3.6,9.5,0.0,34.567,21.332,88.419,31.58,1997-05-01
thies,6.5,3.1,7.8,17.5,34.653,23.256,89.8,40.666,1997-06-01
thies,3.6,2.8,8.9,26.8,34.358,23.877,90.419,47.58,1997-07-01
thies,2.6,3.0,8.9,181.7,33.454,23.664,90.387,53.354,1997-08-01
thies,2.0,2.5,7.5,186.3,33.186,23.653,94.266,57.833,1997-09-01
thies,3.7,2.9,7.3,1.3,35.671,23.422,95.483,41.387,1997-10-01
thies,5.1,1.6,8.5,0.0,36.903,19.993,94.566,21.466,1997-11-01
thies,5.9,3.0,7.2,0.0,34.012,15.958,84.0,13.774,1997-12-01
thies,5.7,3.2,8.9,0.0,33.258,16.7,83.58,23.0,1998-01-01
thies,7.5,3.0,7.9,0.0,36.525,19.41,80.214,22.678,1998-02-01
thies,7.8,3.1,7.3,0.0,36.241,19.948,81.645,24.516,1998-03-01
thies,6.1,3.5,8.8,0.0,33.38,19.723,89.3,34.0,1998-04-01
thies,5.8,1.3,8.7,0.0,33.241,20.69,87.032,32.741,1998-05-01
thies,4.2,1.3,4.9,0.0,32.813,22.276,92.3,43.3,1998-06-01
thies,3.9,1.3,5.6,22.4,33.596,23.474,87.677,46.387,1998-07-01
thies,2.4,1.2,6.3,143.2,32.438,23.835,91.967,59.225,1998-08-01
thies,2.0,1.5,6.0,157.3,32.356,23.92,93.333,62.3,1998-09-01
thies,3.9,2.5,8.3,13.5,35.993,22.9,93.258,39.387,1998-10-01
thies,6.6,2.4,7.4,0.0,36.846,19.04,88.633,24.5,1998-11-01
thies,6.3,2.0,7.1,0.0,33.464,18.158,75.0,18.064,1998-12-01
thies,6.1,2.5,8.8,0.0,30.954,15.625,74.741,20.29,1999-01-01
thies,7.5,2.6,9.3241,0.0,33.775,16.01,64.571,14.821,1999-02-01
thies,6.5,3.1,10.161,0.0,32.277,16.896,81.064,28.064,1999-03-01
thies,5.4,2.7,10.606,0.0,34.16,18.363,89.033,30.0,1999-04-01
thies,4.4,2.8,10.758,0.0,33.829,20.061,91.419,34.29,1999-05-01
thies,3.6,2.2,9.41,14.0,34.966,23.416,89.1,43.833,1999-06-01
thies,2.6,1.6,9.4064,143.9,33.051,23.612,93.193,59.193,1999-07-01
thies,1.8,1.3,8.7645,209.0,31.903,23.729,93.032,61.387,1999-08-01
thies,1.7,1.2,8.2033,147.3,32.483,22.993,93.5,59.233,1999-09-01
thies,2.2,1.4,9.7096,104.3,33.567,20.329,94.096,53.387,1999-10-01
thies,3.7,1.5,9.5,0.0,34.4,15.153,92.066,32.133,1999-11-01
thies,5.2,1.8,8.7387,0.0,34.058,11.412,76.419,20.838,1999-12-01
thies,5.6,1.6,8.8,0.0,33.1,12.3,68.806,24.838,2000-01-01
thies,5.6,1.8,9.8428,0.0,34.0,13.2,60.758,36.0,2000-02-01
thies,5.5,2.3,8.3935,0.0,35.9,14.4,83.483,36.903,2000-03-01
thies,5.4,2.7,10.016,0.0,34.8,16.3,89.3,47.833,2000-04-01
thies,4.9,2.2,10.577,0.0,31.1,15.9,91.0,69.0,2000-05-01
thies,3.9,2.0,9.08,0.0,32.9,19.0,94.0,70.0,2000-06-01
thies,3.1,1.8,8.1806,58.3,32.6,20.4,93.0,73.0,2000-07-01
thies,1.9,1.6,8.9032,286.7,32.9,19.8,96.0,78.0,2000-08-01
thies,1.8,1.4,7.4,102.1,32.6,20.2,95.0,76.0,2000-09-01
thies,1.7,1.1,9.5903,160.8,33.0,18.2,94.0,73.0,2000-10-01
thies,2.6,1.4,9.7633,0.0,34.6,14.9,80.0,58.0,2000-11-01
thies,3.9,1.6,7.4967,0.0,33.8,10.4,76.0,48.0,2000-12-01
thies,4.2,1.8,8.1129,0.0,31.1,9.8,61.766,19.258,2001-01-01
thies,5.1,2.5,10.178,0.0,33.6,13.3,47.214,18.142,2001-02-01
thies,5.0,2.8,9.8806,0.0,32.5,14.1,75.387,36.677,2001-03-01
thies,4.8,2.8,10.786,0.0,34.0,16.7,95.3,56.133,2001-04-01
thies,4.2,2.0,9.9064,0.0,33.8,17.0,97.0,68.193,2001-05-01
thies,3.9,1.9,9.1066,0.0,34.8,19.2,95.3,56.8,2001-06-01
thies,2.6,1.8,7.9,195.4,33.0,19.7,97.0,68.258,2001-07-01
thies,1.6,1.8,7.8645,154.7,32.0,18.9,99.645,72.677,2001-08-01
thies,1.3,1.5,7.8433,191.5,32.3,19.5,95.533,65.033,2001-09-01
thies,1.9,1.8,8.8,52.6,33.2,19.6,96.29,51.451,2001-10-01
thies,3.3,1.7,7.6,0.0,34.0,18.9,95.3,35.2,2001-11-01
thies,4.6,1.8,7.6774,0.0,33.8,18.8,87.354,28.451,2001-12-01
thies,4.1,1.6,7.558,56.0,33.5,16.2,77.806,28.612,2002-01-01
thies,4.3,1.7,10.496,0.0,34.0,16.764,71.071,21.75,2002-02-01
thies,5.1,2.5,9.3903,0.0,35.8,17.726,80.266,30.1,2002-03-01
thies,3.8,3.1,10.02,0.0,33.8,18.67,83.3,35.7,2002-04-01
thies,5.1,1.8,9.2225,0.0,33.6,20.251,91.58,48.354,2002-05-01
thies,4.3,1.8,8.35,35.3,33.8,23.0,94.0,60.0,2002-06-01
thies,2.7,1.8,9.129,18.3,33.7,24.1,89.0,49.0,2002-07-01
thies,2.2,1.4,8.7419,142.7,32.4,22.9,94.0,57.0,2002-08-01
thies,2.0,1.1,8.45,66.0,32.5,23.0,98.0,63.0,2002-09-01
thies,2.1,2.1,9.2129,60.8,32.1,22.2,98.0,50.0,2002-10-01
thies,4.1,1.1,9.48,0.0,33.8,18.8,92.0,26.0,2002-11-01
thies,4.7,1.1,8.0096,0.0,32.4,14.1,81.645,28.29,2002-12-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-01-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-02-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-03-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-04-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-05-01
thies,3.6,3.0,7.8,10.6,33.9,22.1,88.871,42.1,2003-06-01
thies,3.6,3.0,7.8,116.6,33.9,22.1,88.871,42.1,2003-07-01
thies,3.6,3.0,7.8,102.4,33.9,22.1,88.871,42.1,2003-08-01
thies,3.6,3.0,7.8,108.2,33.9,22.1,88.871,42.1,2003-09-01
thies,3.6,3.0,7.8,66.2,33.9,22.1,88.871,42.1,2003-10-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-11-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2003-12-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-01-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-02-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-03-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-04-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-05-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-06-01
thies,3.6,3.0,7.8,58.9,33.9,22.1,88.871,42.1,2004-07-01
thies,3.6,3.0,7.8,156.3,33.9,22.1,88.871,42.1,2004-08-01
thies,3.6,3.0,7.8,111.6,33.9,22.1,88.871,42.1,2004-09-01
thies,3.6,3.0,7.8,3.5,33.9,22.1,88.871,42.1,2004-10-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-11-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2004-12-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-01-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-02-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-03-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-04-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-05-01
thies,3.6,3.0,7.8,10.5,33.9,22.1,88.871,42.1,2005-06-01
thies,3.6,3.0,7.8,46.8,33.9,22.1,88.871,42.1,2005-07-01
thies,3.6,3.0,7.8,165.9,33.9,22.1,88.871,42.1,2005-08-01
thies,3.6,3.0,7.8,61.1,33.9,22.1,88.871,42.1,2005-09-01
thies,3.6,3.0,7.8,33.6,33.9,22.1,88.871,42.1,2005-10-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-11-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2005-12-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-01-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-02-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-03-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-04-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-05-01
thies,3.6,3.0,7.8,0.8,33.9,22.1,88.871,42.1,2006-06-01
thies,3.6,3.0,7.8,160.8,33.9,22.1,88.871,42.1,2006-07-01
thies,3.6,3.0,7.8,245.8,33.9,22.1,88.871,42.1,2006-08-01
thies,3.6,3.0,7.8,135.1,33.9,22.1,88.871,42.1,2006-09-01
thies,3.6,3.0,7.8,14.2,33.9,22.1,88.871,42.1,2006-10-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-11-01
thies,3.6,3.0,7.8,0.0,33.9,22.1,88.871,42.1,2006-12-01
thies,5.8,3.3,8.8,0.0,33.3,15.7,85.645,23.0,2007-01-01
thies,4.8,3.1,9.8428,0.0,36.2,17.2,81.0,22.0,2007-02-01
thies,4.8,3.4,8.3935,0.0,34.0,18.8,76.612,21.043,2007-03-01
thies,5.1,3.1,10.016,0.0,33.4,18.3,86.0,31.0,2007-04-01
thies,4.3,3.1,10.577,0.0,34.2,24.5,87.0,36.0,2007-05-01
thies,4.0,2.4,9.08,0.0,32.8,21.7,91.0,40.0,2007-06-01
thies,2.7,2.2,8.1806,116.6,32.3,23.7,91.0,46.0,2007-07-01
thies,1.8,1.9,8.9032,266.1,31.4,24.6,95.0,61.0,2007-08-01
thies,1.6,1.7,7.4,161.4,31.2,24.8,97.0,54.0,2007-09-01
thies,1.8,1.3,9.5903,16.7,33.5,24.5,95.0,50.0,2007-10-01
thies,3.5,2.2,9.7633,0.0,34.3,21.3,91.0,20.0,2007-11-01
thies,4.0,2.9,7.4967,0.0,32.2,17.8,85.0,22.0,2007-12-01
thies,4.3,2.7,8.1129,0.0,32.2,17.4,53.0,14.0,2008-01-01
thies,4.8,3.2,10.178,0.0,33.0,18.6,78.0,23.0,2008-02-01
thies,6.2,2.8,9.8806,0.0,33.7,25.1,90.0,31.0,2008-03-01
thies,5.1,3.6,10.786,0.0,32.6,19.6,95.0,30.0,2008-04-01
thies,4.0,3.5,9.9064,0.0,33.3,20.2,93.0,33.0,2008-05-01
thies,3.5,3.1,9.1066,22.7,33.1,22.9,97.0,46.0,2008-06-01
thies,2.7,2.5,7.9,96.4,32.1,24.3,99.0,59.0,2008-07-01
thies,1.5,1.8,7.8645,343.6,31.5,24.2,98.0,66.0,2008-08-01
thies,1.8,0.9,7.8433,116.0,31.9,24.1,94.0,57.0,2008-09-01
thies,1.7,1.4,8.8,38.1,33.4,23.1,88.0,47.0,2008-10-01
thies,3.3,1.3,7.6,0.0,35.2,19.9,62.0,18.0,2008-11-01
thies,6.0,1.8,7.6774,0.0,32.4,23.8,52.0,17.0,2008-12-01
thies,4.8,4.2,7.558,0.0,33.048,15.2,48.0,17.0,2009-01-01
thies,5.2,3.1,10.496,0.0,33.948,15.8,76.0,32.0,2009-02-01
thies,5.1,3.1,9.3903,0.0,35.848,17.1,77.0,20.0,2009-03-01
thies,4.3,2.5,10.02,0.0,34.16,17.4,72.0,19.0,2009-04-01
thies,3.8,2.7,9.2225,0.0,33.829,18.7,76.0,26.0,2009-05-01
thies,3.4,2.3,8.35,10.0,34.966,22.5,82.0,34.0,2009-06-01
thies,2.8,2.3,9.129,112.1,33.596,24.4,86.0,46.0,2009-07-01
thies,2.0,2.1,8.7419,268.8,32.438,23.6,90.0,53.0,2009-08-01
thies,1.8,1.3,8.45,134.5,32.356,23.0,95.0,58.0,2009-09-01
thies,3.2,1.5,9.2129,8.2,35.671,23.8,84.0,38.0,2009-10-01
thies,4.1,1.6,9.48,0.0,36.903,20.2,68.0,21.0,2009-11-01
thies,5.1,1.6,8.0096,0.0,34.012,18.4,69.0,20.0,2009-12-01
thies,4.8,2.6,9.2,0.0,34.3,17.2,62.0,19.0,2010-01-01
thies,5.2,2.5,8.2,0.0,30.4,18.3,76.0,22.0,2010-02-01
thies,5.8,3.2,8.6,0.0,36.0,19.9,79.0,25.0,2010-03-01
thies,5.3,3.8,9.8,0.0,32.3,19.3,92.0,37.0,2010-04-01
thies,4.5,3.6,8.4,0.0,32.4,20.6,93.0,39.0,2010-05-01
thies,4.1,3.2,7.2,37.9,33.2,23.2,97.0,47.0,2010-06-01
thies,2.5,3.2,6.5,179.5,32.3,24.4,94.0,53.0,2010-07-01
thies,1.6,3.1,6.4,186.2,32.2,23.8,92.0,59.0,2010-08-01
thies,1.5,2.2,6.4,252.39999999999995,32.1,23.2,96.0,66.0,2010-09-01
thies,2.3,2.4,7.9,8.4,33.9,24.5,94.0,53.0,2010-10-01
thies,3.5,1.9,8.9,0.0,36.1,21.8,84.0,27.0,2010-11-01
thies,4.8,2.4,8.0,0.0,32.8,20.5,91.0,42.0,2010-12-01
thies,4.2,3.6,8.9,0.0,31.6,17.6,86.0,32.0,2011-01-01
thies,4.8,4.8,10.1,0.0,32.5,17.5,86.0,36.0,2011-02-01
thies,5.1,4.8,9.3,0.0,31.3,18.0,91.0,43.0,2011-03-01
thies,4.3,4.6,10.3,0.0,32.4,19.7,92.0,45.0,2011-04-01
thies,4.0,4.5,9.8,0.0,30.9,20.6,93.0,50.0,2011-05-01
thies,3.9,3.3,8.8,13.0,33.3,23.0,89.0,52.0,2011-06-01
thies,2.7,3.3,7.9,78.2,32.1,23.9,91.0,59.0,2011-07-01
thies,3.6,3.6,7.8,322.2,31.7,24.7,91.0,63.0,2011-08-01
thies,3.6,2.5,7.8,81.7,31.8,23.3,95.0,67.0,2011-09-01
thies,3.6,2.9,7.8,3.5,33.4,22.7,92.0,49.0,2011-10-01
thies,3.6,2.2,7.8,0.0,34.5,19.2,82.0,31.0,2011-11-01
thies,3.6,2.9,7.8,0.0,31.8,17.3,87.0,35.0,2011-12-01
thies,11.4,4.3,7.8,0.0,31.2,18.2,66.0,17.0,2012-01-01
thies,9.7,4.4,7.8,0.0,31.1,18.3,77.0,27.0,2012-02-01
thies,9.6,4.1,7.8,1.7,34.1,19.7,71.0,26.0,2012-03-01
thies,5.8,4.6,7.8,0.0,30.8,19.8,86.0,39.0,2012-04-01
thies,6.3,3.8,7.8,0.0,33.9,22.7,87.0,39.0,2012-05-01
thies,5.1,3.7,7.8,0.0,32.1,27.7,87.0,48.0,2012-06-01
thies,3.8,3.6,7.8,67.5,32.4,24.3,91.0,60.0,2012-07-01
thies,2.6,3.1,7.8,207.8,30.7,24.8,92.0,60.0,2012-08-01
thies,1.7,2.6,7.8,111.0,31.8,17.6,93.0,69.0,2012-09-01
thies,1.0,2.3,7.8,13.4,34.7,25.8,95.0,59.0,2012-10-01
thies,3.8,2.6,7.8,0.0,33.5,23.4,88.0,44.0,2012-11-01
thies,8.4,4.0,7.8,0.0,32.5,17.8,71.0,17.0,2012-12-01
thies,3.6,3.7,7.8,0.0,32.3,17.1,71.0,17.0,2013-01-01
thies,8.9,5.0,7.8,0.0,34.7,17.9,85.0,24.0,2013-02-01
thies,8.2,5.0,7.8,0.0,34.0,19.2,93.0,36.0,2013-03-01
thies,5.7,3.9,7.8,0.0,32.8,19.4,88.0,35.0,2013-04-01
thies,5.7,3.7,7.8,0.0,34.5,21.2,89.0,43.0,2013-05-01
thies,5.4,4.1,7.8,0.1,32.9,23.4,91.0,54.0,2013-06-01
thies,4.9,3.9,7.8,31.5,33.2,24.3,88.0,59.0,2013-07-01
thies,2.5,3.6,7.8,310.7,30.9,24.4,93.0,75.0,2013-08-01
thies,2.4,3.9,7.8,180.0,31.5,22.9,94.0,76.0,2013-09-01
thies,3.4,3.4,7.8,13.4,33.4,24.7,93.0,61.0,2013-10-01
thies,6.2,3.6,7.8,7.2,33.3,20.8,86.0,34.0,2013-11-01
thies,6.5,2.9,7.8,0.0,32.8,19.1,77.0,27.0,2013-12-01
thies,8.1,4.6,7.8,0.0,30.5,18.5,55.0,20.0,2014-01-01
thies,9.6,5.4,7.8,0.0,33.2,17.5,61.0,15.0,2014-02-01
thies,6.5,4.3,7.8,0.0,32.1,18.1,86.0,33.0,2014-03-01
thies,7.4,5.1,7.8,0.0,33.6,19.9,89.0,36.0,2014-04-01
thies,5.0,4.3,7.8,0.0,30.8,20.2,93.0,51.0,2014-05-01
thies,5.2,4.3,7.8,0.0,34.0,23.6,95.0,52.0,2014-06-01
thies,5.1,4.6,7.8,2.1,32.9,24.5,89.0,67.0,2014-07-01
thies,2.9,3.7,7.8,111.9,32.3,24.4,92.0,63.0,2014-08-01
thies,3.0,3.3,7.8,98.2,32.2,23.8,94.0,67.0,2014-09-01
thies,4.0,3.9,7.8,22.7,34.7,24.8,97.0,59.0,2014-10-01
thies,5.9,4.3,7.8,0.0,33.1,22.2,87.0,43.0,2014-11-01
thies,8.8,3.7,7.8,0.0,31.9,17.9,73.0,23.0,2014-12-01
thies,9.4,4.0,7.8,0.0,31.0,16.0,77.0,20.0,2015-01-01
thies,6.2,4.3,7.8,0.0,30.1,16.9,86.0,38.0,2015-02-01
thies,8.1,5.0,7.8,0.0,32.7,18.9,88.0,40.0,2015-03-01
thies,6.3,4.5,7.8,0.0,30.9,19.8,93.0,58.0,2015-04-01
thies,5.5,4.5,7.8,0.0,32.7,21.3,93.0,58.0,2015-05-01
thies,5.2,4.3,7.8,0.0,32.4,23.3,92.0,67.0,2015-06-01
thies,4.4,3.6,7.8,171.1,32.1,24.3,95.0,73.0,2015-07-01
thies,2.0,3.3,7.8,150.4,31.5,24.3,98.0,81.0,2015-08-01
thies,1.8,3.4,7.8,207.4,32.1,24.3,97.0,77.0,2015-09-01
thies,2.9,3.6,7.8,39.7,33.0,24.9,94.0,72.0,2015-10-01
thies,6.2,4.2,7.8,2.5,35.1,23.2,53.0,26.0,2015-11-01
